from,to,distance
99.0,45.0,638.2
99.0,53.0,248.3
99.0,63.0,2937.5
99.0,77.0,3235.6000000000004
99.0,79.0,78.0
99.0,81.0,1950.5
99.0,90.0,1059.4
99.0,105.0,4339.2
99.0,106.0,2152.5
99.0,109.0,2851.8
99.0,147.0,2127.4
99.0,149.0,4681.5
99.0,151.0,5059.2
99.0,153.0,5389.9
99.0,202.0,3327.1
99.0,204.0,2973.6
99.0,222.0,1348.1
99.0,258.0,3035.0
99.0,272.0,1785.8
99.0,276.0,2608.0
99.0,291.0,3939.0
99.0,292.0,2498.4
99.0,294.0,3597.8
99.0,295.0,4273.3
100.0,136.0,880.4
100.0,139.0,1649.0
100.0,145.0,1632.8000000000002
100.0,205.0,824.2
100.0,228.0,1178.2
100.0,244.0,437.8
100.0,303.0,449.2
100.0,305.0,1293.6
101.0,0.0,5087.599999999999
101.0,1.0,14498.899999999998
101.0,3.0,17470.7
101.0,4.0,18200.6
101.0,5.0,10595.1
101.0,8.0,18237.9
101.0,9.0,2044.6999999999998
101.0,10.0,1864.7999999999997
101.0,11.0,17469.8
101.0,13.0,16570.5
101.0,15.0,18590.0
101.0,18.0,5390.0
101.0,19.0,16037.299999999997
101.0,22.0,3163.6
101.0,23.0,2843.7999999999997
101.0,25.0,18316.599999999995
101.0,26.0,16229.0
101.0,27.0,14658.299999999997
101.0,28.0,6175.099999999999
101.0,30.0,15217.899999999996
101.0,31.0,14658.099999999999
101.0,32.0,2271.4999999999995
101.0,33.0,10448.199999999997
101.0,34.0,17445.8
101.0,35.0,16983.6
101.0,36.0,16951.3
101.0,37.0,718.7
101.0,38.0,18009.6
101.0,39.0,13504.899999999998
101.0,42.0,8661.5
101.0,43.0,4967.4
101.0,46.0,14494.499999999998
101.0,47.0,16805.8
101.0,49.0,3611.1
101.0,50.0,16517.0
101.0,51.0,16921.6
101.0,52.0,1935.1999999999998
101.0,54.0,16784.4
101.0,55.0,7390.999999999999
101.0,56.0,9414.2
101.0,57.0,6465.799999999999
101.0,58.0,8296.9
101.0,59.0,17727.0
101.0,60.0,18403.699999999997
101.0,61.0,15540.899999999998
101.0,62.0,6510.2
101.0,64.0,18174.6
101.0,65.0,17594.6
101.0,66.0,18005.3
101.0,67.0,14858.999999999996
101.0,68.0,6669.4
101.0,69.0,13842.999999999998
101.0,70.0,14352.299999999997
101.0,71.0,2746.7
101.0,72.0,7340.0
101.0,73.0,10947.7
101.0,74.0,2815.0
101.0,75.0,2285.3999999999996
101.0,76.0,15564.499999999998
101.0,78.0,17366.0
101.0,80.0,7540.599999999999
101.0,82.0,12786.8
101.0,84.0,345.3
101.0,85.0,4445.2
101.0,86.0,17769.5
101.0,87.0,3176.3
101.0,88.0,2386.5
101.0,91.0,1511.1
101.0,92.0,5485.599999999999
101.0,93.0,3588.4
101.0,94.0,15820.8
101.0,95.0,7820.1
101.0,96.0,9039.6
101.0,97.0,6706.499999999999
101.0,98.0,14661.3
101.0,102.0,19306.6
101.0,103.0,4550.9
101.0,104.0,3110.3999999999996
101.0,108.0,1758.5
101.0,110.0,9199.9
101.0,111.0,17736.4
101.0,113.0,16149.299999999996
101.0,115.0,16541.0
101.0,116.0,16542.2
101.0,117.0,4514.099999999999
101.0,118.0,4517.7
101.0,119.0,14737.599999999997
101.0,120.0,15145.199999999997
101.0,121.0,9588.3
101.0,122.0,14616.599999999999
101.0,123.0,1060.1
101.0,124.0,15914.399999999996
101.0,125.0,16659.9
101.0,126.0,19474.799999999996
101.0,127.0,3187.2
101.0,128.0,10252.399999999998
101.0,131.0,9579.999999999998
101.0,132.0,8776.199999999999
101.0,133.0,8412.999999999998
101.0,135.0,16450.399999999998
101.0,137.0,1412.8
101.0,140.0,20947.799999999996
101.0,141.0,13099.399999999996
101.0,142.0,17591.299999999996
101.0,143.0,8083.199999999999
101.0,146.0,3246.2999999999997
101.0,148.0,10776.4
101.0,150.0,11117.5
101.0,152.0,11472.0
101.0,154.0,10247.9
101.0,155.0,20705.6
101.0,156.0,20786.5
101.0,157.0,20352.199999999997
101.0,158.0,20020.499999999996
101.0,159.0,17796.199999999997
101.0,160.0,17361.699999999997
101.0,161.0,17086.0
101.0,162.0,16449.399999999998
101.0,163.0,15836.5
101.0,164.0,14445.699999999997
101.0,165.0,2509.9
101.0,166.0,4754.5
101.0,167.0,4344.7
101.0,168.0,4359.4
101.0,169.0,3609.3999999999996
101.0,170.0,3740.9999999999995
101.0,171.0,2682.5999999999995
101.0,173.0,4141.7
101.0,174.0,16905.099999999995
101.0,175.0,11681.5
101.0,176.0,17249.999999999996
101.0,177.0,11320.9
101.0,178.0,18009.499999999996
101.0,179.0,10694.099999999999
101.0,180.0,15663.199999999995
101.0,181.0,10781.199999999997
101.0,182.0,18984.099999999995
101.0,183.0,11344.999999999996
101.0,184.0,11676.399999999996
101.0,185.0,12051.799999999996
101.0,186.0,20196.599999999995
101.0,187.0,20606.599999999995
101.0,188.0,12717.799999999996
101.0,189.0,22076.899999999998
101.0,190.0,14124.999999999996
101.0,191.0,22389.3
101.0,192.0,14445.699999999997
101.0,193.0,22711.6
101.0,194.0,14804.599999999997
101.0,195.0,22983.3
101.0,196.0,15105.099999999997
101.0,197.0,23296.6
101.0,198.0,15369.899999999996
101.0,199.0,23605.899999999998
101.0,200.0,23923.6
101.0,201.0,1358.1
101.0,203.0,8611.699999999999
101.0,207.0,4068.9999999999995
101.0,208.0,3503.3999999999996
101.0,209.0,3503.4999999999995
101.0,210.0,1989.1
101.0,211.0,1633.0
101.0,212.0,2952.4999999999995
101.0,213.0,11004.8
101.0,214.0,15129.399999999998
101.0,215.0,15136.8
101.0,216.0,14848.099999999999
101.0,217.0,14848.499999999998
101.0,218.0,15207.899999999998
101.0,219.0,15208.099999999999
101.0,220.0,968.5999999999999
101.0,221.0,394.3
101.0,223.0,7773.699999999999
101.0,224.0,19037.1
101.0,225.0,18504.7
101.0,226.0,5781.7
101.0,227.0,5770.4
101.0,229.0,18516.5
101.0,230.0,17158.8
101.0,231.0,17176.7
101.0,232.0,18529.7
101.0,234.0,13143.599999999999
101.0,235.0,16246.2
101.0,236.0,15468.3
101.0,238.0,15989.099999999999
101.0,239.0,2402.7999999999997
101.0,240.0,1593.3999999999999
101.0,241.0,2162.5
101.0,242.0,6179.9
101.0,243.0,6152.9
101.0,246.0,17888.3
101.0,247.0,17379.9
101.0,248.0,18669.499999999996
101.0,249.0,17989.7
101.0,250.0,15008.199999999999
101.0,251.0,4198.0
101.0,252.0,14222.999999999998
101.0,253.0,15528.499999999996
101.0,254.0,12384.299999999996
101.0,255.0,15661.099999999997
101.0,256.0,15648.399999999998
101.0,259.0,4911.599999999999
101.0,260.0,5252.2
101.0,261.0,5546.3
101.0,262.0,2362.5
101.0,263.0,9855.0
101.0,264.0,16129.9
101.0,265.0,16464.0
101.0,266.0,16124.999999999998
101.0,267.0,18903.199999999997
101.0,268.0,2013.6999999999998
101.0,269.0,8412.3
101.0,270.0,2623.7999999999997
101.0,271.0,6920.5
101.0,274.0,12038.5
101.0,278.0,13401.799999999996
101.0,279.0,21271.199999999997
101.0,280.0,21655.999999999996
101.0,281.0,20041.899999999998
101.0,282.0,20402.1
101.0,283.0,19649.699999999997
101.0,285.0,18938.8
101.0,286.0,19636.699999999997
101.0,287.0,18527.699999999997
101.0,288.0,19272.899999999998
101.0,289.0,13795.499999999996
101.0,290.0,8774.3
101.0,293.0,10241.5
101.0,296.0,19842.399999999994
101.0,297.0,3929.3999999999996
101.0,298.0,3928.9999999999995
101.0,299.0,9915.4
101.0,300.0,17840.0
101.0,302.0,4204.2
101.0,304.0,17361.6
101.0,306.0,2707.6
102.0,0.0,14219.000000000002
102.0,1.0,4955.2
102.0,3.0,4569.799999999999
102.0,4.0,5299.7
102.0,5.0,16970.100000000006
102.0,8.0,1068.7
102.0,9.0,18164.5
102.0,10.0,17984.600000000002
102.0,11.0,4568.9
102.0,13.0,7431.1
102.0,15.0,716.6
102.0,18.0,13943.900000000003
102.0,19.0,4206.399999999999
102.0,22.0,19283.399999999998
102.0,23.0,18963.6
102.0,25.0,8967.699999999999
102.0,26.0,7089.6
102.0,27.0,5326.2
102.0,28.0,13168.500000000004
102.0,30.0,5868.999999999999
102.0,31.0,5321.7
102.0,32.0,18391.300000000003
102.0,33.0,8940.800000000001
102.0,34.0,1860.8
102.0,35.0,4082.6999999999994
102.0,36.0,4050.399999999999
102.0,37.0,18587.9
102.0,38.0,5108.7
102.0,39.0,5801.700000000001
102.0,42.0,15036.500000000004
102.0,43.0,14366.500000000004
102.0,46.0,5355.1
102.0,47.0,3904.8999999999996
102.0,49.0,19730.899999999998
102.0,50.0,7377.600000000001
102.0,51.0,4918.299999999998
102.0,52.0,18219.6
102.0,54.0,3883.499999999999
102.0,55.0,11915.600000000002
102.0,56.0,15789.200000000004
102.0,57.0,12840.800000000003
102.0,58.0,14671.900000000003
102.0,59.0,4826.099999999999
102.0,60.0,5502.8
102.0,61.0,4702.799999999998
102.0,62.0,13511.000000000002
102.0,64.0,6171.299999999998
102.0,65.0,4693.7
102.0,66.0,5104.4
102.0,67.0,5510.099999999999
102.0,68.0,13044.400000000003
102.0,69.0,5463.6
102.0,70.0,5003.4
102.0,71.0,16559.9
102.0,72.0,13715.000000000004
102.0,73.0,17322.700000000004
102.0,74.0,19203.7
102.0,75.0,18569.8
102.0,76.0,6425.100000000001
102.0,78.0,4465.099999999999
102.0,80.0,14103.800000000003
102.0,82.0,6519.800000000001
102.0,84.0,18961.300000000003
102.0,85.0,15012.000000000004
102.0,86.0,4868.599999999999
102.0,87.0,19565.0
102.0,88.0,16920.100000000002
102.0,91.0,17795.5
102.0,92.0,13821.000000000002
102.0,93.0,19977.1
102.0,94.0,6681.400000000001
102.0,95.0,14195.100000000004
102.0,96.0,15414.600000000004
102.0,97.0,13269.700000000003
102.0,98.0,5318.5
102.0,101.0,19306.600000000002
102.0,103.0,17636.700000000004
102.0,104.0,16196.200000000003
102.0,108.0,18147.2
102.0,110.0,11756.500000000002
102.0,111.0,4835.499999999999
102.0,113.0,6800.399999999999
102.0,115.0,3640.0999999999995
102.0,116.0,3641.2999999999993
102.0,117.0,14792.500000000002
102.0,118.0,14816.200000000004
102.0,119.0,5275.099999999999
102.0,120.0,5098.499999999998
102.0,121.0,12144.900000000001
102.0,122.0,4690.0
102.0,123.0,18246.5
102.0,124.0,6565.499999999999
102.0,125.0,2646.7
102.0,126.0,10125.9
102.0,127.0,16146.700000000006
102.0,128.0,9054.200000000003
102.0,131.0,9726.600000000002
102.0,132.0,10530.400000000001
102.0,133.0,10893.600000000002
102.0,135.0,3793.2999999999993
102.0,137.0,17893.8
102.0,140.0,11598.900000000001
102.0,141.0,11592.0
102.0,142.0,8242.399999999998
102.0,143.0,11223.400000000001
102.0,146.0,16060.300000000003
102.0,148.0,13333.000000000002
102.0,150.0,13674.100000000002
102.0,152.0,14028.600000000002
102.0,154.0,16622.900000000005
102.0,155.0,1399.0
102.0,156.0,8783.199999999999
102.0,157.0,1045.6000000000001
102.0,158.0,713.9000000000001
102.0,159.0,5792.899999999999
102.0,160.0,5358.399999999999
102.0,161.0,2220.6
102.0,162.0,4446.0999999999985
102.0,163.0,3470.0999999999995
102.0,164.0,5096.799999999999
102.0,165.0,18898.600000000002
102.0,166.0,17840.300000000003
102.0,167.0,17421.100000000002
102.0,168.0,17445.200000000004
102.0,169.0,15724.500000000005
102.0,170.0,15565.600000000002
102.0,171.0,18967.0
102.0,173.0,15164.900000000001
102.0,174.0,7556.199999999999
102.0,175.0,7625.100000000001
102.0,176.0,7901.0999999999985
102.0,177.0,7985.700000000002
102.0,178.0,8660.599999999999
102.0,179.0,8612.500000000002
102.0,180.0,14155.8
102.0,181.0,9273.800000000001
102.0,182.0,9635.199999999999
102.0,183.0,9837.6
102.0,184.0,10169.0
102.0,185.0,10544.4
102.0,186.0,10847.7
102.0,187.0,11257.7
102.0,188.0,11210.4
102.0,189.0,12728.0
102.0,190.0,12617.6
102.0,191.0,13040.4
102.0,192.0,12938.300000000001
102.0,193.0,13362.699999999999
102.0,194.0,13297.2
102.0,195.0,13634.4
102.0,196.0,13597.7
102.0,197.0,13947.699999999999
102.0,198.0,13862.5
102.0,199.0,14256.999999999998
102.0,200.0,14574.699999999999
102.0,201.0,20664.7
102.0,203.0,15174.900000000003
102.0,207.0,15264.900000000005
102.0,208.0,16589.200000000004
102.0,209.0,16579.9
102.0,210.0,21295.7
102.0,211.0,20939.600000000002
102.0,212.0,19072.300000000003
102.0,213.0,8301.800000000001
102.0,214.0,5797.3
102.0,215.0,5800.4
102.0,216.0,5708.700000000001
102.0,217.0,5709.1
102.0,218.0,6068.500000000001
102.0,219.0,6068.700000000001
102.0,220.0,20275.2
102.0,221.0,19700.9
102.0,223.0,11532.900000000001
102.0,224.0,6136.2
102.0,225.0,5603.799999999999
102.0,226.0,18867.500000000004
102.0,227.0,18846.800000000003
102.0,229.0,5615.599999999999
102.0,230.0,4257.9
102.0,231.0,4275.799999999999
102.0,232.0,5628.799999999999
102.0,234.0,6163.000000000001
102.0,235.0,3060.3999999999996
102.0,236.0,3838.2999999999993
102.0,238.0,6849.700000000002
102.0,239.0,18522.6
102.0,240.0,17713.2
102.0,241.0,18551.2
102.0,242.0,13154.000000000004
102.0,243.0,13153.700000000003
102.0,246.0,4987.4
102.0,247.0,4478.999999999999
102.0,248.0,9320.599999999999
102.0,249.0,5088.799999999999
102.0,250.0,4298.4
102.0,251.0,15152.900000000005
102.0,252.0,5083.6
102.0,253.0,6179.599999999999
102.0,254.0,10876.9
102.0,255.0,6312.2
102.0,256.0,6104.7
102.0,259.0,17997.400000000005
102.0,260.0,18338.000000000004
102.0,261.0,18632.100000000002
102.0,262.0,21669.100000000002
102.0,263.0,16230.000000000004
102.0,264.0,3228.9999999999995
102.0,265.0,3563.0999999999995
102.0,266.0,4118.699999999999
102.0,267.0,6899.899999999999
102.0,268.0,17292.9
102.0,269.0,10968.900000000001
102.0,270.0,18743.600000000002
102.0,271.0,13295.500000000004
102.0,274.0,7268.100000000001
102.0,278.0,11894.4
102.0,279.0,11922.300000000001
102.0,280.0,12307.1
102.0,281.0,8038.5999999999985
102.0,282.0,8398.8
102.0,283.0,7646.399999999999
102.0,285.0,367.8
102.0,286.0,330.1
102.0,287.0,6524.399999999999
102.0,288.0,7269.5999999999985
102.0,289.0,12288.1
102.0,290.0,11330.900000000001
102.0,293.0,12798.100000000002
102.0,296.0,10493.5
102.0,297.0,17015.200000000004
102.0,298.0,17005.4
102.0,299.0,12472.000000000002
102.0,300.0,1466.6
102.0,302.0,17290.000000000004
102.0,304.0,4460.699999999999
102.0,306.0,22014.2
103.0,0.0,3417.7
103.0,1.0,12829.0
103.0,3.0,15800.800000000001
103.0,4.0,16530.7
103.0,5.0,8925.200000000003
103.0,8.0,16568.000000000004
103.0,9.0,3408.8000000000006
103.0,10.0,3228.9000000000005
103.0,11.0,15799.900000000001
103.0,13.0,14900.600000000002
103.0,15.0,16920.100000000002
103.0,18.0,3720.0999999999995
103.0,19.0,14367.4
103.0,22.0,4527.700000000001
103.0,23.0,4207.900000000001
103.0,25.0,16646.699999999997
103.0,26.0,14559.100000000002
103.0,27.0,12988.4
103.0,28.0,4505.2
103.0,30.0,13547.999999999998
103.0,31.0,12988.2
103.0,32.0,3635.6000000000004
103.0,33.0,8778.3
103.0,34.0,15775.900000000003
103.0,35.0,15313.700000000003
103.0,36.0,15281.400000000003
103.0,37.0,3832.2000000000007
103.0,38.0,16339.7
103.0,39.0,11835.0
103.0,42.0,6991.600000000001
103.0,43.0,3297.4999999999995
103.0,46.0,12824.6
103.0,47.0,15135.900000000001
103.0,49.0,4975.200000000001
103.0,50.0,14847.1
103.0,51.0,15251.7
103.0,52.0,3463.9000000000005
103.0,54.0,15114.500000000004
103.0,55.0,5721.099999999999
103.0,56.0,7744.300000000002
103.0,57.0,4795.9
103.0,58.0,6627.000000000001
103.0,59.0,16057.100000000004
103.0,60.0,16733.8
103.0,61.0,13871.0
103.0,62.0,4840.3
103.0,64.0,16504.7
103.0,65.0,15924.7
103.0,66.0,16335.400000000003
103.0,67.0,13189.099999999999
103.0,68.0,4999.5
103.0,69.0,12173.1
103.0,70.0,12682.4
103.0,71.0,1804.2
103.0,72.0,5670.1
103.0,73.0,9277.800000000003
103.0,74.0,4448.000000000001
103.0,75.0,3814.1000000000004
103.0,76.0,13894.6
103.0,78.0,15696.100000000004
103.0,80.0,5870.7
103.0,82.0,11116.900000000001
103.0,84.0,4205.6
103.0,85.0,2775.2999999999997
103.0,86.0,16099.600000000002
103.0,87.0,4809.300000000001
103.0,88.0,2164.4
103.0,91.0,3039.8000000000006
103.0,92.0,3815.7
103.0,93.0,5221.4000000000015
103.0,94.0,14150.900000000001
103.0,95.0,6150.200000000001
103.0,96.0,7369.700000000002
103.0,97.0,5036.599999999999
103.0,98.0,12991.400000000001
103.0,101.0,4550.900000000001
103.0,102.0,17636.7
103.0,104.0,1440.5
103.0,108.0,3391.5000000000005
103.0,110.0,7530.0
103.0,111.0,16066.500000000004
103.0,113.0,14479.399999999998
103.0,115.0,14871.100000000002
103.0,116.0,14872.300000000003
103.0,117.0,2844.2
103.0,118.0,2847.7999999999997
103.0,119.0,13067.699999999999
103.0,120.0,13475.3
103.0,121.0,7918.4
103.0,122.0,12946.7
103.0,123.0,3490.8000000000006
103.0,124.0,14244.499999999998
103.0,125.0,14990.000000000004
103.0,126.0,17804.899999999998
103.0,127.0,1517.3
103.0,128.0,8582.5
103.0,131.0,7910.099999999999
103.0,132.0,7106.299999999999
103.0,133.0,6743.099999999999
103.0,135.0,14780.5
103.0,137.0,3138.100000000001
103.0,140.0,19277.899999999998
103.0,141.0,11429.499999999998
103.0,142.0,15921.399999999996
103.0,143.0,6413.299999999999
103.0,146.0,1576.4
103.0,148.0,9106.5
103.0,150.0,9447.6
103.0,152.0,9802.1
103.0,154.0,8578.000000000002
103.0,155.0,19035.7
103.0,156.0,19116.600000000002
103.0,157.0,18682.3
103.0,158.0,18350.6
103.0,159.0,16126.300000000001
103.0,160.0,15691.800000000001
103.0,161.0,15416.100000000004
103.0,162.0,14779.5
103.0,163.0,14166.600000000002
103.0,164.0,12775.8
103.0,165.0,4142.900000000001
103.0,166.0,3084.6
103.0,167.0,2674.7999999999997
103.0,168.0,2689.5
103.0,169.0,1939.5
103.0,170.0,2071.1
103.0,171.0,4211.3
103.0,173.0,2471.7999999999997
103.0,174.0,15235.199999999997
103.0,175.0,10011.600000000002
103.0,176.0,15580.099999999997
103.0,177.0,9651.000000000002
103.0,178.0,16339.599999999997
103.0,179.0,9024.2
103.0,180.0,13993.299999999997
103.0,181.0,9111.3
103.0,182.0,17314.199999999997
103.0,183.0,9675.099999999999
103.0,184.0,10006.499999999998
103.0,185.0,10381.899999999998
103.0,186.0,18526.699999999997
103.0,187.0,18936.699999999997
103.0,188.0,11047.899999999998
103.0,189.0,20407.0
103.0,190.0,12455.099999999999
103.0,191.0,20719.4
103.0,192.0,12775.8
103.0,193.0,21041.7
103.0,194.0,13134.699999999999
103.0,195.0,21313.4
103.0,196.0,13435.199999999999
103.0,197.0,21626.7
103.0,198.0,13699.999999999998
103.0,199.0,21936.0
103.0,200.0,22253.7
103.0,201.0,5909.000000000001
103.0,203.0,6941.799999999999
103.0,207.0,2399.1
103.0,208.0,1833.5
103.0,209.0,1833.6
103.0,210.0,6540.000000000001
103.0,211.0,6183.900000000001
103.0,212.0,4316.6
103.0,213.0,9334.900000000001
103.0,214.0,13459.5
103.0,215.0,13466.900000000001
103.0,216.0,13178.2
103.0,217.0,13178.6
103.0,218.0,13538.0
103.0,219.0,13538.2
103.0,220.0,5519.500000000001
103.0,221.0,4945.200000000001
103.0,223.0,6103.799999999999
103.0,224.0,17367.2
103.0,225.0,16834.800000000003
103.0,226.0,4111.8
103.0,227.0,4100.5
103.0,229.0,16846.600000000002
103.0,230.0,15488.900000000001
103.0,231.0,15506.800000000003
103.0,232.0,16859.800000000003
103.0,234.0,11473.7
103.0,235.0,14576.300000000003
103.0,236.0,13798.400000000001
103.0,238.0,14319.2
103.0,239.0,3766.9000000000005
103.0,240.0,2957.5000000000005
103.0,241.0,3795.5000000000005
103.0,242.0,4509.999999999999
103.0,243.0,4483.0
103.0,246.0,16218.400000000001
103.0,247.0,15710.000000000004
103.0,248.0,16999.6
103.0,249.0,16319.800000000003
103.0,250.0,13338.300000000001
103.0,251.0,2528.1
103.0,252.0,12553.1
103.0,253.0,13858.599999999999
103.0,254.0,10714.399999999998
103.0,255.0,13991.199999999999
103.0,256.0,13978.5
103.0,259.0,360.7
103.0,260.0,701.3
103.0,261.0,995.4
103.0,262.0,6913.400000000001
103.0,263.0,8185.100000000002
103.0,264.0,14460.000000000002
103.0,265.0,14794.100000000002
103.0,266.0,14455.1
103.0,267.0,17233.3
103.0,268.0,2537.2000000000003
103.0,269.0,6742.4
103.0,270.0,3987.9000000000005
103.0,271.0,5250.6
103.0,274.0,10368.600000000002
103.0,278.0,11731.899999999998
103.0,279.0,19601.3
103.0,280.0,19986.1
103.0,281.0,18372.0
103.0,282.0,18732.2
103.0,283.0,17979.8
103.0,285.0,17268.9
103.0,286.0,17966.8
103.0,287.0,16857.8
103.0,288.0,17603.0
103.0,289.0,12125.599999999999
103.0,290.0,7104.4
103.0,293.0,8571.6
103.0,296.0,18172.499999999996
103.0,297.0,2259.5
103.0,298.0,2259.1
103.0,299.0,8245.5
103.0,300.0,16170.100000000004
103.0,302.0,346.7
103.0,304.0,15691.700000000003
103.0,306.0,7258.500000000001
104.0,0.0,1977.1999999999998
104.0,1.0,11388.499999999998
104.0,3.0,14360.3
104.0,4.0,15090.199999999999
104.0,5.0,7484.700000000002
104.0,8.0,15127.500000000002
104.0,9.0,1968.3
104.0,10.0,1788.4
104.0,11.0,14359.4
104.0,13.0,13460.1
104.0,15.0,15479.600000000002
104.0,18.0,2279.6
104.0,19.0,12926.899999999998
104.0,22.0,3087.2000000000003
104.0,23.0,2767.4
104.0,25.0,15206.199999999995
104.0,26.0,13118.6
104.0,27.0,11547.899999999998
104.0,28.0,3064.7
104.0,30.0,12107.499999999996
104.0,31.0,11547.699999999999
104.0,32.0,2195.1
104.0,33.0,7337.8
104.0,34.0,14335.400000000001
104.0,35.0,13873.2
104.0,36.0,13840.900000000001
104.0,37.0,2391.7
104.0,38.0,14899.199999999999
104.0,39.0,10394.499999999998
104.0,42.0,5551.100000000001
104.0,43.0,1857.0
104.0,46.0,11384.099999999999
104.0,47.0,13695.4
104.0,49.0,3534.7000000000003
104.0,50.0,13406.599999999999
104.0,51.0,13811.199999999999
104.0,52.0,2023.4
104.0,54.0,13674.000000000002
104.0,55.0,4280.6
104.0,56.0,6303.800000000002
104.0,57.0,3355.4
104.0,58.0,5186.500000000001
104.0,59.0,14616.600000000002
104.0,60.0,15293.3
104.0,61.0,12430.499999999998
104.0,62.0,3399.8
104.0,64.0,15064.199999999999
104.0,65.0,14484.199999999999
104.0,66.0,14894.900000000001
104.0,67.0,11748.599999999997
104.0,68.0,3559.0
104.0,69.0,10732.599999999999
104.0,70.0,11241.899999999998
104.0,71.0,363.7
104.0,72.0,4229.6
104.0,73.0,7837.300000000002
104.0,74.0,3007.5
104.0,75.0,2373.6
104.0,76.0,12454.099999999999
104.0,78.0,14255.600000000002
104.0,80.0,4430.2
104.0,82.0,9676.4
104.0,84.0,2765.1
104.0,85.0,1334.8
104.0,86.0,14659.1
104.0,87.0,3368.8
104.0,88.0,723.9
104.0,91.0,1599.3
104.0,92.0,2375.2
104.0,93.0,3780.9
104.0,94.0,12710.4
104.0,95.0,4709.700000000001
104.0,96.0,5929.200000000002
104.0,97.0,3596.1
104.0,98.0,11550.9
104.0,101.0,3110.4
104.0,102.0,16196.2
104.0,103.0,1440.5
104.0,108.0,1951.0
104.0,110.0,6089.500000000001
104.0,111.0,14626.000000000002
104.0,113.0,13038.899999999996
104.0,115.0,13430.6
104.0,116.0,13431.800000000001
104.0,117.0,1403.6999999999998
104.0,118.0,1407.3
104.0,119.0,11627.199999999997
104.0,120.0,12034.799999999997
104.0,121.0,6477.900000000001
104.0,122.0,11506.199999999999
104.0,123.0,2050.2999999999997
104.0,124.0,12803.999999999996
104.0,125.0,13549.500000000002
104.0,126.0,16364.399999999996
104.0,127.0,76.8
104.0,128.0,7142.0
104.0,131.0,6469.6
104.0,132.0,5665.8
104.0,133.0,5302.6
104.0,135.0,13339.999999999998
104.0,137.0,1697.6
104.0,140.0,17837.399999999998
104.0,141.0,9989.0
104.0,142.0,14480.899999999994
104.0,143.0,4972.8
104.0,146.0,135.9
104.0,148.0,7666.000000000001
104.0,150.0,8007.100000000001
104.0,152.0,8361.600000000002
104.0,154.0,7137.500000000002
104.0,155.0,17595.2
104.0,156.0,17676.100000000002
104.0,157.0,17241.8
104.0,158.0,16910.1
104.0,159.0,14685.8
104.0,160.0,14251.3
104.0,161.0,13975.600000000002
104.0,162.0,13338.999999999998
104.0,163.0,12726.1
104.0,164.0,11335.299999999997
104.0,165.0,2702.4
104.0,166.0,1644.1
104.0,167.0,1234.3
104.0,168.0,1249.0
104.0,169.0,499.0
104.0,170.0,630.6
104.0,171.0,2770.7999999999997
104.0,173.0,1031.3
104.0,174.0,13794.699999999995
104.0,175.0,8571.1
104.0,176.0,14139.599999999995
104.0,177.0,8210.5
104.0,178.0,14899.099999999995
104.0,179.0,7583.7
104.0,180.0,12552.8
104.0,181.0,7670.8
104.0,182.0,15873.699999999995
104.0,183.0,8234.6
104.0,184.0,8566.0
104.0,185.0,8941.4
104.0,186.0,17086.199999999997
104.0,187.0,17496.199999999997
104.0,188.0,9607.4
104.0,189.0,18966.5
104.0,190.0,11014.6
104.0,191.0,19278.9
104.0,192.0,11335.300000000001
104.0,193.0,19601.2
104.0,194.0,11694.2
104.0,195.0,19872.9
104.0,196.0,11994.7
104.0,197.0,20186.2
104.0,198.0,12259.5
104.0,199.0,20495.5
104.0,200.0,20813.2
104.0,201.0,4468.5
104.0,203.0,5501.299999999999
104.0,207.0,958.6
104.0,208.0,393.0
104.0,209.0,393.1
104.0,210.0,5099.5
104.0,211.0,4743.4
104.0,212.0,2876.1
104.0,213.0,7894.4
104.0,214.0,12018.999999999998
104.0,215.0,12026.4
104.0,216.0,11737.699999999999
104.0,217.0,11738.099999999999
104.0,218.0,12097.499999999998
104.0,219.0,12097.699999999999
104.0,220.0,4079.0
104.0,221.0,3504.7000000000003
104.0,223.0,4663.3
104.0,224.0,15926.699999999999
104.0,225.0,15394.300000000001
104.0,226.0,2671.3
104.0,227.0,2660.0
104.0,229.0,15406.099999999999
104.0,230.0,14048.4
104.0,231.0,14066.300000000001
104.0,232.0,15419.300000000003
104.0,234.0,10033.199999999999
104.0,235.0,13135.800000000001
104.0,236.0,12357.9
104.0,238.0,12878.699999999999
104.0,239.0,2326.4
104.0,240.0,1517.0
104.0,241.0,2355.0
104.0,242.0,3069.5
104.0,243.0,3042.5
104.0,246.0,14777.9
104.0,247.0,14269.500000000002
104.0,248.0,15559.099999999995
104.0,249.0,14879.300000000001
104.0,250.0,11897.8
104.0,251.0,1087.6
104.0,252.0,11112.599999999999
104.0,253.0,12418.099999999997
104.0,254.0,9273.9
104.0,255.0,12550.699999999997
104.0,256.0,12537.999999999998
104.0,259.0,1801.2
104.0,260.0,2141.8
104.0,261.0,2435.9
104.0,262.0,5472.9
104.0,263.0,6744.600000000002
104.0,264.0,13019.5
104.0,265.0,13353.6
104.0,266.0,13014.599999999999
104.0,267.0,15792.8
104.0,268.0,1096.7
104.0,269.0,5301.900000000001
104.0,270.0,2547.4
104.0,271.0,3810.1
104.0,274.0,8928.1
104.0,278.0,10291.4
104.0,279.0,18160.8
104.0,280.0,18545.6
