from,to,distance
30.0,102.0,893.9
30.0,103.0,1152.3
30.0,104.0,1728.0
30.0,105.0,2114.9
30.0,106.0,1987.1
30.0,107.0,2109.2000000000003
30.0,108.0,1560.6000000000001
30.0,109.0,513.0
30.0,110.0,1236.2
30.0,111.0,1767.6
30.0,112.0,2684.4
30.0,113.0,2753.4
30.0,114.0,2401.8
30.0,115.0,3012.5
30.0,116.0,3165.3
30.0,117.0,1398.8000000000002
30.0,118.0,3662.5
30.0,119.0,3778.3
30.0,120.0,4155.1
30.0,121.0,4440.7
30.0,122.0,4548.200000000001
30.0,123.0,4767.0
30.0,124.0,1335.2
30.0,125.0,1001.7
30.0,126.0,950.9
30.0,127.0,629.0
30.0,128.0,1698.3999999999999
30.0,129.0,1702.9999999999998
30.0,130.0,1822.6999999999998
30.0,131.0,2153.6
30.0,132.0,1186.1
30.0,133.0,1201.2
30.0,134.0,1573.0
30.0,135.0,1589.1
30.0,136.0,1923.2
30.0,137.0,528.4
30.0,138.0,1943.8
30.0,139.0,1954.9
30.0,140.0,4055.5
30.0,141.0,4976.900000000001
30.0,142.0,5336.200000000001
30.0,143.0,1764.1
30.0,144.0,3427.3
30.0,145.0,3411.9
30.0,146.0,1439.8
30.0,147.0,1450.5
30.0,148.0,1367.0
30.0,149.0,562.9
30.0,150.0,3941.0
30.0,151.0,1367.7
30.0,152.0,1596.6
30.0,153.0,1483.3999999999999
30.0,154.0,1393.3999999999999
30.0,155.0,1575.2
30.0,156.0,1959.1
30.0,157.0,1251.3
30.0,158.0,1017.6
30.0,159.0,4253.2
30.0,160.0,1338.2
30.0,161.0,868.5
30.0,162.0,1481.3
30.0,163.0,864.1
30.0,164.0,1004.7
30.0,165.0,379.6
30.0,166.0,1581.6000000000001
30.0,167.0,1369.9
30.0,168.0,1542.3000000000002
30.0,169.0,1480.4
31.0,0.0,2029.8
31.0,1.0,1994.6
31.0,2.0,1623.0
31.0,3.0,1591.6999999999998
31.0,4.0,1284.8999999999999
31.0,5.0,1445.0
31.0,6.0,817.0
31.0,7.0,2770.3999999999996
31.0,8.0,2908.2
31.0,9.0,1115.9
31.0,10.0,1061.9
31.0,11.0,2176.7
31.0,12.0,2372.2000000000003
31.0,13.0,2467.7999999999997
31.0,14.0,1106.3
31.0,15.0,2601.6
31.0,16.0,1974.1
31.0,17.0,1564.3000000000002
31.0,18.0,1316.4
31.0,19.0,1457.6
31.0,20.0,1878.3999999999999
31.0,21.0,2149.3
31.0,22.0,1071.0
31.0,23.0,2143.2
31.0,24.0,2444.1
31.0,25.0,2869.7
31.0,26.0,116.0
31.0,27.0,457.6
31.0,28.0,2285.9999999999995
31.0,29.0,1788.5
31.0,30.0,1420.4999999999998
31.0,32.0,222.7
31.0,33.0,579.2
31.0,34.0,580.4
31.0,35.0,1762.1999999999998
31.0,36.0,1771.4
31.0,37.0,2821.8999999999996
31.0,38.0,2127.8
31.0,39.0,1178.7
31.0,40.0,2156.0
31.0,41.0,2251.0
31.0,42.0,2150.9
31.0,43.0,2573.6
31.0,44.0,2382.7999999999997
31.0,45.0,2824.8
31.0,46.0,2852.2999999999997
31.0,47.0,4762.8
31.0,48.0,4070.6000000000004
31.0,49.0,3760.9000000000005
31.0,50.0,4560.400000000001
31.0,51.0,4629.2
31.0,52.0,1233.8999999999999
31.0,53.0,3750.6
31.0,54.0,3440.4000000000005
31.0,55.0,3418.5
31.0,56.0,3122.1000000000004
31.0,57.0,2824.2000000000003
31.0,58.0,2511.2999999999997
31.0,59.0,2205.6
31.0,60.0,1870.2000000000003
31.0,61.0,4337.9
31.0,62.0,1519.6
31.0,63.0,4892.9
31.0,64.0,4649.299999999999
31.0,65.0,4390.0
31.0,66.0,3105.2
31.0,67.0,2805.7
31.0,68.0,2530.7000000000003
31.0,69.0,2188.2000000000003
31.0,70.0,1817.4
31.0,71.0,4250.6
31.0,72.0,4092.1000000000004
31.0,73.0,4539.900000000001
31.0,74.0,4206.3
31.0,75.0,4244.4
31.0,76.0,1405.3
31.0,77.0,1406.1
31.0,78.0,3205.7
31.0,79.0,3879.7000000000003
31.0,80.0,3495.6000000000004
31.0,81.0,3520.7
31.0,82.0,3856.1
31.0,83.0,3260.4
31.0,84.0,2774.2
31.0,85.0,2839.7000000000003
31.0,86.0,3679.5
31.0,87.0,3587.6
31.0,88.0,3908.6
31.0,89.0,2819.0
31.0,90.0,2546.2000000000003
31.0,91.0,2543.9999999999995
31.0,92.0,2495.8
31.0,93.0,3165.7000000000003
31.0,94.0,4016.6
31.0,95.0,4215.400000000001
31.0,96.0,4190.2
31.0,97.0,2372.7
31.0,98.0,4164.1
31.0,99.0,3129.1
31.0,100.0,2912.5
31.0,101.0,1992.0
31.0,102.0,2068.6
31.0,103.0,2519.5
31.0,104.0,3033.9
31.0,105.0,3420.8
31.0,106.0,3085.4
31.0,107.0,3088.6
31.0,108.0,2658.0
31.0,109.0,941.7
31.0,110.0,218.5
31.0,111.0,1852.5
31.0,112.0,3377.6
31.0,113.0,3445.0999999999995
31.0,114.0,3093.4999999999995
31.0,115.0,3705.7
31.0,116.0,3856.9999999999995
31.0,117.0,2092.0
31.0,118.0,4355.7
31.0,119.0,4504.400000000001
31.0,120.0,4881.200000000001
31.0,121.0,5133.9
31.0,122.0,5274.300000000001
31.0,123.0,5460.2
31.0,124.0,2007.1
31.0,125.0,1694.9
31.0,126.0,1622.8
31.0,127.0,1322.2
31.0,128.0,973.7
31.0,129.0,1164.4
31.0,130.0,3179.7
31.0,131.0,3251.9
31.0,132.0,2556.9
31.0,133.0,2567.4999999999995
31.0,134.0,2943.8
31.0,135.0,2955.3999999999996
31.0,136.0,3294.0
31.0,137.0,1703.1
31.0,138.0,3310.0999999999995
31.0,139.0,2043.4
31.0,140.0,4748.7
31.0,141.0,5703.000000000001
31.0,142.0,6062.300000000001
31.0,143.0,1055.6000000000001
31.0,144.0,4119.0
31.0,145.0,4105.099999999999
31.0,146.0,2769.0
31.0,147.0,2773.7
31.0,148.0,2689.0
31.0,149.0,1234.8
31.0,150.0,4029.5
31.0,151.0,2466.0
31.0,152.0,2466.6
31.0,153.0,1188.7
31.0,154.0,1426.3000000000002
31.0,155.0,260.0
31.0,156.0,908.3000000000001
31.0,157.0,2116.6
31.0,158.0,2115.9
31.0,159.0,4435.0
31.0,160.0,116.5
31.0,161.0,586.2
31.0,162.0,2569.9
31.0,163.0,2230.3999999999996
31.0,164.0,1529.0
31.0,165.0,1746.8
31.0,166.0,2756.2999999999997
31.0,167.0,1458.4
31.0,168.0,1630.8000000000002
31.0,169.0,2152.2999999999997
32.0,0.0,2020.4999999999998
32.0,1.0,1985.2999999999997
32.0,2.0,1613.6999999999998
32.0,3.0,1582.3999999999999
32.0,4.0,1275.6
32.0,5.0,1417.6
32.0,6.0,807.7
32.0,7.0,2761.1
32.0,8.0,2899.1
32.0,9.0,1090.0
32.0,10.0,1179.3
32.0,11.0,2149.2999999999997
32.0,12.0,2344.8
32.0,13.0,2458.5
32.0,14.0,1097.0
32.0,15.0,2592.3
32.0,16.0,1964.7999999999997
32.0,17.0,1536.9
32.0,18.0,1307.1
32.0,19.0,1448.3
32.0,20.0,1869.1
32.0,21.0,2140.0
32.0,22.0,1061.7
32.0,23.0,2133.9
32.0,24.0,2434.8
32.0,25.0,2860.4
32.0,26.0,106.7
32.0,27.0,448.3
32.0,28.0,2276.7
32.0,29.0,1779.2
32.0,30.0,1411.1999999999998
32.0,31.0,222.7
32.0,33.0,356.5
32.0,34.0,697.8
32.0,35.0,1752.9
32.0,36.0,1762.1
32.0,37.0,2812.5999999999995
32.0,38.0,2118.5
32.0,39.0,1169.9
32.0,40.0,2147.2000000000003
32.0,41.0,2241.7
32.0,42.0,2142.1000000000004
32.0,43.0,2564.2999999999997
32.0,44.0,2373.5
32.0,45.0,2815.5
32.0,46.0,2843.0
32.0,47.0,4735.400000000001
32.0,48.0,4043.2000000000003
32.0,49.0,3733.5000000000005
32.0,50.0,4551.1
32.0,51.0,4619.9
32.0,52.0,1224.6
32.0,53.0,3723.2
32.0,54.0,3413.0000000000005
32.0,55.0,3391.1
32.0,56.0,3094.7000000000003
32.0,57.0,2796.8
32.0,58.0,2483.8999999999996
32.0,59.0,2178.2
32.0,60.0,1842.8000000000002
32.0,61.0,4310.5
32.0,62.0,1492.1999999999998
32.0,63.0,4865.5
32.0,64.0,4621.9
32.0,65.0,4362.6
32.0,66.0,3077.7999999999997
32.0,67.0,2778.2999999999997
32.0,68.0,2503.3
32.0,69.0,2160.8
32.0,70.0,1790.0
32.0,71.0,4223.2
32.0,72.0,4064.7000000000003
32.0,73.0,4512.5
32.0,74.0,4197.0
32.0,75.0,4235.099999999999
32.0,76.0,1396.0
32.0,77.0,1396.8
32.0,78.0,3196.4
32.0,79.0,3870.4
32.0,80.0,3486.3
32.0,81.0,3511.4
32.0,82.0,3846.8
32.0,83.0,3251.1
32.0,84.0,2764.9
32.0,85.0,2830.4
32.0,86.0,3670.2000000000003
32.0,87.0,3578.2999999999997
32.0,88.0,3899.2999999999997
32.0,89.0,2809.7
32.0,90.0,2536.9
32.0,91.0,2534.7
32.0,92.0,2486.5
32.0,93.0,3156.4
32.0,94.0,4007.3
32.0,95.0,4206.1
32.0,96.0,4181.1
32.0,97.0,2363.3999999999996
32.0,98.0,4154.8
32.0,99.0,3119.8
32.0,100.0,2903.2
32.0,101.0,1982.6999999999998
32.0,102.0,2059.3
32.0,103.0,2510.2000000000003
32.0,104.0,3024.6000000000004
32.0,105.0,3411.5000000000005
32.0,106.0,3076.1
32.0,107.0,3079.3
32.0,108.0,2648.7000000000003
32.0,109.0,932.9
32.0,110.0,209.7
32.0,111.0,1825.1
32.0,112.0,3368.5
32.0,113.0,3435.7999999999997
32.0,114.0,3084.2
32.0,115.0,3696.6
32.0,116.0,3847.7
32.0,117.0,2083.2000000000003
32.0,118.0,4346.6
32.0,119.0,4495.1
32.0,120.0,4871.900000000001
32.0,121.0,5124.8
32.0,122.0,5265.000000000001
32.0,123.0,5451.1
32.0,124.0,1997.8
32.0,125.0,1686.1000000000001
32.0,126.0,1613.5
32.0,127.0,1313.4
32.0,128.0,1091.1
32.0,129.0,941.7
32.0,130.0,3170.3999999999996
32.0,131.0,3242.6
32.0,132.0,2547.6
32.0,133.0,2558.2
32.0,134.0,2934.5
32.0,135.0,2946.1
32.0,136.0,3284.7
32.0,137.0,1693.8
32.0,138.0,3300.7999999999997
32.0,139.0,2016.0
32.0,140.0,4739.6
32.0,141.0,5693.700000000001
32.0,142.0,6053.000000000001
32.0,143.0,1173.0
32.0,144.0,4109.7
32.0,145.0,4096.0
32.0,146.0,2759.7
32.0,147.0,2764.3999999999996
32.0,148.0,2679.7
32.0,149.0,1225.5
32.0,150.0,4002.1
32.0,151.0,2456.7
32.0,152.0,2457.3
32.0,153.0,1161.3
32.0,154.0,1543.7
32.0,155.0,377.4
32.0,156.0,685.6
32.0,157.0,2107.3
32.0,158.0,2106.6
32.0,159.0,4407.6
32.0,160.0,107.7
32.0,161.0,577.4
32.0,162.0,2561.1000000000004
32.0,163.0,2221.1
32.0,164.0,1520.2
32.0,165.0,1737.5
32.0,166.0,2747.0
32.0,167.0,1431.0
32.0,168.0,1603.4
32.0,169.0,2143.0
33.0,0.0,2376.9999999999995
33.0,1.0,2341.7999999999997
33.0,2.0,1970.1999999999998
33.0,3.0,1938.8999999999996
33.0,4.0,1632.0999999999997
33.0,5.0,1061.1000000000001
33.0,6.0,1164.1999999999998
33.0,7.0,2894.0
33.0,8.0,3039.0
33.0,9.0,733.5
33.0,10.0,963.9
33.0,11.0,1792.8
33.0,12.0,1988.3
33.0,13.0,2588.7
33.0,14.0,1453.4999999999998
33.0,15.0,2948.7999999999997
33.0,16.0,2321.2999999999997
33.0,17.0,1180.4
33.0,18.0,1463.3000000000002
33.0,19.0,1804.7999999999997
33.0,20.0,2225.6
33.0,21.0,2496.4999999999995
33.0,22.0,1418.1999999999998
33.0,23.0,2490.3999999999996
33.0,24.0,2791.2999999999997
33.0,25.0,3216.8999999999996
33.0,26.0,463.2
33.0,27.0,804.8
33.0,28.0,2128.8
33.0,29.0,2135.6999999999994
33.0,30.0,1767.6999999999996
33.0,31.0,579.2
33.0,32.0,356.5
33.0,34.0,1054.3
33.0,35.0,2109.3999999999996
33.0,36.0,2118.6
33.0,37.0,3169.0999999999995
33.0,38.0,2474.9999999999995
33.0,39.0,1526.4
33.0,40.0,2358.6
33.0,41.0,2386.5
33.0,42.0,2323.4
33.0,43.0,2709.1
33.0,44.0,2660.3
33.0,45.0,3172.0
33.0,46.0,3164.1
33.0,47.0,4378.900000000001
33.0,48.0,3686.7000000000003
33.0,49.0,3377.0000000000005
33.0,50.0,4434.400000000001
33.0,51.0,4547.1
33.0,52.0,1581.0999999999997
33.0,53.0,3366.7000000000003
33.0,54.0,3056.5000000000005
33.0,55.0,3034.6000000000004
33.0,56.0,2738.2000000000003
33.0,57.0,2440.3
33.0,58.0,2127.4
33.0,59.0,1821.7
33.0,60.0,1486.3000000000002
33.0,61.0,3954.0000000000005
33.0,62.0,1135.7
33.0,63.0,4509.000000000001
33.0,64.0,4265.400000000001
33.0,65.0,4006.1000000000004
33.0,66.0,2721.3
33.0,67.0,2421.8
33.0,68.0,2146.8
33.0,69.0,1804.3000000000002
33.0,70.0,1433.5
33.0,71.0,3866.7000000000003
33.0,72.0,3708.2000000000003
33.0,73.0,4156.0
33.0,74.0,4327.2
33.0,75.0,4379.9
33.0,76.0,1752.4999999999998
33.0,77.0,1753.2999999999997
33.0,78.0,3517.5
33.0,79.0,4226.900000000001
33.0,80.0,3842.8
33.0,81.0,3641.6
33.0,82.0,3977.0
33.0,83.0,3395.9
33.0,84.0,2895.1
33.0,85.0,3186.8999999999996
33.0,86.0,3991.3
33.0,87.0,3723.1
33.0,88.0,4044.1
33.0,89.0,3166.1999999999994
33.0,90.0,2893.3999999999996
33.0,91.0,2891.2
33.0,92.0,2842.9999999999995
33.0,93.0,3512.9
33.0,94.0,4328.400000000001
33.0,95.0,4562.6
33.0,96.0,4321.0
33.0,97.0,2719.8999999999996
33.0,98.0,4287.700000000001
33.0,99.0,3250.0
33.0,100.0,3048.0
33.0,101.0,2339.2
33.0,102.0,2415.7999999999997
33.0,103.0,2866.7
33.0,104.0,3381.1
33.0,105.0,3755.0
33.0,106.0,3432.6
33.0,107.0,3400.4
33.0,108.0,3005.2
33.0,109.0,1289.4
33.0,110.0,566.2
33.0,111.0,1468.6
33.0,112.0,3508.4
33.0,113.0,3568.7
33.0,114.0,3217.1
33.0,115.0,3836.5
33.0,116.0,3980.6
33.0,117.0,2382.3
33.0,118.0,4486.5
33.0,119.0,4628.000000000001
33.0,120.0,5004.800000000001
33.0,121.0,5264.7
33.0,122.0,5397.9000000000015
33.0,123.0,5591.0
33.0,124.0,2354.2999999999997
33.0,125.0,2042.6000000000001
33.0,126.0,1969.9999999999998
33.0,127.0,1669.9
33.0,128.0,875.7
33.0,129.0,585.2
33.0,130.0,3526.8999999999996
33.0,131.0,3599.1
33.0,132.0,2904.0999999999995
33.0,133.0,2914.7
33.0,134.0,3290.9999999999995
33.0,135.0,3302.6
33.0,136.0,3641.1999999999994
33.0,137.0,2050.2999999999997
33.0,138.0,3657.2999999999997
33.0,139.0,1659.5
33.0,140.0,4879.5
33.0,141.0,5826.600000000001
33.0,142.0,6185.9000000000015
33.0,143.0,957.6
33.0,144.0,4242.6
33.0,145.0,4235.9
33.0,146.0,3116.2
33.0,147.0,3120.8999999999996
33.0,148.0,3036.2
33.0,149.0,1581.9999999999998
33.0,150.0,3645.6000000000004
33.0,151.0,2813.2
33.0,152.0,2813.7999999999997
33.0,153.0,804.8000000000001
33.0,154.0,1227.4
33.0,155.0,733.9
33.0,156.0,329.1
33.0,157.0,2463.7999999999997
33.0,158.0,2463.1
33.0,159.0,4051.1000000000004
33.0,160.0,464.2
33.0,161.0,933.9000000000001
33.0,162.0,2772.5
33.0,163.0,2577.6
33.0,164.0,1439.7
33.0,165.0,2093.9999999999995
33.0,166.0,3103.4999999999995
33.0,167.0,1074.5
33.0,168.0,1246.9
33.0,169.0,2262.5
34.0,0.0,2504.8999999999996
34.0,1.0,2469.7
34.0,2.0,2098.1
34.0,3.0,2066.7999999999997
34.0,4.0,1759.9999999999998
34.0,5.0,864.5999999999999
34.0,6.0,1292.1
34.0,7.0,2697.5
34.0,8.0,2842.5
34.0,9.0,535.5
34.0,10.0,481.5
34.0,11.0,1596.3
34.0,12.0,1791.8
34.0,13.0,2392.2
34.0,14.0,1581.3999999999999
34.0,15.0,2803.3
34.0,16.0,2449.2
34.0,17.0,983.9
34.0,18.0,1266.8
34.0,19.0,1932.6999999999998
34.0,20.0,2353.5
34.0,21.0,2624.3999999999996
34.0,22.0,1546.1
34.0,23.0,2618.2999999999997
34.0,24.0,2919.2
34.0,25.0,3344.7999999999997
34.0,26.0,591.0999999999999
34.0,27.0,932.6999999999999
34.0,28.0,1932.3
34.0,29.0,2263.5999999999995
34.0,30.0,1895.5999999999997
34.0,31.0,580.4
34.0,32.0,697.8
34.0,33.0,1054.3
34.0,35.0,2237.2999999999997
34.0,36.0,2246.5
34.0,37.0,3203.2
34.0,38.0,2602.8999999999996
34.0,39.0,1593.5
34.0,40.0,2162.1
34.0,41.0,2190.0
34.0,42.0,2126.9
34.0,43.0,2512.6
34.0,44.0,2463.8
34.0,45.0,3025.7000000000003
34.0,46.0,2967.6
34.0,47.0,4182.400000000001
34.0,48.0,3490.2000000000003
34.0,49.0,3180.5000000000005
34.0,50.0,4237.900000000001
34.0,51.0,4350.6
34.0,52.0,1708.9999999999998
34.0,53.0,3170.2000000000003
34.0,54.0,2860.0000000000005
34.0,55.0,2838.1000000000004
34.0,56.0,2541.7000000000003
34.0,57.0,2243.8
34.0,58.0,1930.9
34.0,59.0,1625.2
34.0,60.0,1289.8
34.0,61.0,3757.5000000000005
34.0,62.0,939.1999999999999
34.0,63.0,4312.500000000001
34.0,64.0,4068.9000000000005
34.0,65.0,3809.6000000000004
34.0,66.0,2524.8
34.0,67.0,2225.3
34.0,68.0,1950.3
34.0,69.0,1607.8
34.0,70.0,1237.0
34.0,71.0,3670.2000000000003
34.0,72.0,3511.7000000000003
34.0,73.0,3959.5000000000005
34.0,74.0,4130.7
34.0,75.0,4183.4
34.0,76.0,1880.3999999999999
34.0,77.0,1881.1999999999998
34.0,78.0,3321.0
34.0,79.0,4080.6000000000004
34.0,80.0,3696.5000000000005
34.0,81.0,3445.1
34.0,82.0,3780.5
34.0,83.0,3199.4
34.0,84.0,2698.6
34.0,85.0,3314.7999999999997
34.0,86.0,3794.8
34.0,87.0,3526.6
34.0,88.0,3847.6
34.0,89.0,3294.0999999999995
34.0,90.0,3021.2999999999997
34.0,91.0,3019.1
34.0,92.0,2970.8999999999996
34.0,93.0,3366.6000000000004
34.0,94.0,4131.900000000001
34.0,95.0,4412.099999999999
34.0,96.0,4124.5
34.0,97.0,2847.7999999999997
34.0,98.0,4091.2
34.0,99.0,3053.5
34.0,100.0,2851.5
34.0,101.0,2467.1
34.0,102.0,2543.7
34.0,103.0,2994.6
34.0,104.0,3235.7000000000003
34.0,105.0,3558.5
34.0,106.0,3286.3
34.0,107.0,3203.9
34.0,108.0,2859.8
34.0,109.0,1418.0
34.0,110.0,694.8
34.0,111.0,1272.1
34.0,112.0,3311.9
34.0,113.0,3372.2
34.0,114.0,3020.6
34.0,115.0,3640.0
34.0,116.0,3784.1
34.0,117.0,2185.8
34.0,118.0,4290.0
34.0,119.0,4431.5
34.0,120.0,4808.3
34.0,121.0,5068.2
34.0,122.0,5201.400000000001
34.0,123.0,5394.5
34.0,124.0,2211.2
34.0,125.0,2064.7
34.0,126.0,2097.8999999999996
34.0,127.0,1692.0
34.0,128.0,393.3
34.0,129.0,683.8
34.0,130.0,3561.0
34.0,131.0,3452.8
34.0,132.0,3031.9999999999995
34.0,133.0,3042.6
34.0,134.0,3418.8999999999996
34.0,135.0,3430.5
34.0,136.0,3769.0999999999995
34.0,137.0,2178.2
34.0,138.0,3785.2
34.0,139.0,1463.0
34.0,140.0,4683.0
34.0,141.0,5630.1
34.0,142.0,5989.400000000001
34.0,143.0,475.20000000000005
34.0,144.0,4046.1
34.0,145.0,4039.4
34.0,146.0,3177.6000000000004
34.0,147.0,3155.0
34.0,148.0,3164.1
34.0,149.0,1709.8999999999999
34.0,150.0,3449.1000000000004
34.0,151.0,2666.9
34.0,152.0,2668.4
34.0,153.0,608.3
34.0,154.0,845.9000000000001
34.0,155.0,320.4
34.0,156.0,939.9
34.0,157.0,2591.7
34.0,158.0,2591.0
34.0,159.0,3854.6000000000004
34.0,160.0,592.8
34.0,161.0,1062.5
34.0,162.0,2576.0
34.0,163.0,2705.5
34.0,164.0,1243.2
34.0,165.0,2221.8999999999996
34.0,166.0,3231.3999999999996
34.0,167.0,878.0
34.0,168.0,1050.4
34.0,169.0,2066.0
35.0,0.0,1506.2
35.0,1.0,1544.2000000000003
35.0,2.0,1172.6000000000001
35.0,3.0,1068.1
35.0,4.0,834.5000000000001
35.0,5.0,1559.5000000000002
35.0,6.0,945.2
35.0,7.0,1679.6999999999998
35.0,8.0,1698.1
35.0,9.0,2126.4
35.0,10.0,2102.8
35.0,11.0,1776.5
35.0,12.0,1586.4
35.0,13.0,1374.1999999999998
35.0,14.0,655.9000000000001
35.0,15.0,839.4
35.0,16.0,1450.5
35.0,17.0,1880.9
35.0,18.0,1157.3000000000002
35.0,19.0,676.8
35.0,20.0,1097.6
35.0,21.0,1368.5
35.0,22.0,709.9000000000001
35.0,23.0,1362.4
35.0,24.0,1663.3
35.0,25.0,2088.9
35.0,26.0,1646.1999999999998
35.0,27.0,1304.6
35.0,28.0,1440.5
35.0,29.0,1007.7
35.0,30.0,896.9
35.0,31.0,1762.1999999999998
35.0,32.0,1752.8999999999999
35.0,33.0,2109.3999999999996
35.0,34.0,2237.2999999999997
35.0,36.0,1321.0
35.0,37.0,1239.3
35.0,38.0,1347.0
35.0,39.0,996.1000000000001
35.0,40.0,1233.6
35.0,41.0,1259.8
35.0,42.0,1251.3
35.0,43.0,1582.4
35.0,44.0,909.0
35.0,45.0,1255.6
35.0,46.0,1090.1
35.0,47.0,4764.8
35.0,48.0,4115.6
35.0,49.0,4077.5000000000005
35.0,50.0,3466.7999999999997
35.0,51.0,3638.0000000000005
35.0,52.0,710.3
35.0,53.0,4003.8
35.0,54.0,3757.0000000000005
35.0,55.0,3671.7000000000003
35.0,56.0,3438.7000000000003
35.0,57.0,3140.8
35.0,58.0,2764.5
35.0,59.0,2458.8
35.0,60.0,2186.8
35.0,61.0,4408.000000000001
35.0,62.0,1776.4
35.0,63.0,4963.000000000001
35.0,64.0,4719.400000000001
35.0,65.0,4392.0
35.0,66.0,3358.4
35.0,67.0,3058.9
35.0,68.0,2847.3
35.0,69.0,2504.8
35.0,70.0,2070.6000000000004
35.0,71.0,4318.400000000001
35.0,72.0,4094.1
35.0,73.0,4029.1000000000004
35.0,74.0,3112.7
35.0,75.0,3253.2000000000003
35.0,76.0,954.9000000000001
35.0,77.0,356.1
35.0,78.0,1443.5
35.0,79.0,2310.5
35.0,80.0,1926.4
35.0,81.0,2427.1
35.0,82.0,2762.5
35.0,83.0,2269.2000000000003
35.0,84.0,1680.6
35.0,85.0,1590.1999999999998
35.0,86.0,1917.3
35.0,87.0,2596.4
35.0,88.0,2917.4
35.0,89.0,1538.1
35.0,90.0,1765.4
35.0,91.0,1763.1999999999998
35.0,92.0,1513.0
35.0,93.0,1596.5
35.0,94.0,2254.4
35.0,95.0,2646.2
35.0,96.0,2652.6
35.0,97.0,1523.7
35.0,98.0,2967.1
35.0,99.0,2035.5
35.0,100.0,1921.3000000000002
35.0,101.0,1211.1999999999998
35.0,102.0,1287.8
35.0,103.0,1738.7
35.0,104.0,1271.6999999999998
35.0,105.0,1658.6
35.0,106.0,1516.1999999999998
35.0,107.0,1326.3999999999999
35.0,108.0,895.8
35.0,109.0,845.4000000000001
35.0,110.0,1568.6000000000001
35.0,111.0,2100.7
35.0,112.0,2167.5
35.0,113.0,2354.3999999999996
35.0,114.0,2002.7999999999997
35.0,115.0,2495.6
35.0,116.0,2766.2999999999997
35.0,117.0,1297.6
35.0,118.0,2949.2999999999997
35.0,119.0,3307.4
35.0,120.0,3684.2000000000003
35.0,121.0,3727.4999999999995
35.0,122.0,4077.3
35.0,123.0,4053.7999999999997
35.0,124.0,1284.7
35.0,125.0,1343.4
35.0,126.0,1283.3000000000002
35.0,127.0,970.7
35.0,128.0,2030.8000000000002
35.0,129.0,2035.4
35.0,130.0,1597.1
35.0,131.0,1682.6999999999998
35.0,132.0,1776.1
35.0,133.0,1786.6999999999998
35.0,134.0,2163.0
35.0,135.0,2174.6
35.0,136.0,2513.2
35.0,137.0,922.3
35.0,138.0,2529.2999999999997
35.0,139.0,1915.2
35.0,140.0,3342.2999999999997
35.0,141.0,4506.0
35.0,142.0,4865.3
35.0,143.0,2096.5
35.0,144.0,3012.2
35.0,145.0,2737.7
35.0,146.0,1213.6
35.0,147.0,1191.1
35.0,148.0,1207.4
35.0,149.0,895.3000000000001
35.0,150.0,4282.7
35.0,151.0,933.3
35.0,152.0,704.4
35.0,153.0,1815.8000000000002
35.0,154.0,1725.8000000000002
35.0,155.0,1916.8999999999999
35.0,156.0,2291.5
35.0,157.0,354.4
35.0,158.0,1283.4
35.0,159.0,3850.1
35.0,160.0,1670.6000000000001
35.0,161.0,1200.9
35.0,162.0,819.6999999999999
35.0,163.0,1449.6
35.0,164.0,1346.4
35.0,165.0,966.0
35.0,166.0,1975.5
35.0,167.0,1711.6000000000001
35.0,168.0,1884.0000000000002
35.0,169.0,1306.8
36.0,0.0,1588.6000000000001
36.0,1.0,1504.8000000000002
36.0,2.0,1133.2
36.0,3.0,1150.5
36.0,4.0,795.1
36.0,5.0,1807.3000000000002
36.0,6.0,954.4000000000001
36.0,7.0,1668.2
36.0,8.0,1686.8000000000002
36.0,9.0,2301.1
36.0,10.0,2263.0
36.0,11.0,1765.2
36.0,12.0,1575.1
36.0,13.0,1362.7
36.0,14.0,665.1
36.0,15.0,831.0
36.0,16.0,1532.9
36.0,17.0,2125.9
36.0,18.0,1405.1000000000001
36.0,19.0,1016.4000000000001
36.0,20.0,1185.2
36.0,21.0,1451.6
36.0,22.0,1020.5
36.0,23.0,1449.1
36.0,24.0,1942.5
36.0,25.0,2175.6
36.0,26.0,1655.4
36.0,27.0,1313.8000000000002
36.0,28.0,1429.2
36.0,29.0,1090.8
36.0,30.0,673.1
36.0,31.0,1771.4
36.0,32.0,1762.1000000000001
36.0,33.0,2118.6000000000004
36.0,34.0,2246.5
36.0,35.0,1321.0
36.0,37.0,1230.9
36.0,38.0,1433.7
36.0,39.0,1005.3
36.0,40.0,1222.1
36.0,41.0,1248.5
36.0,42.0,1240.0
36.0,43.0,1571.1
36.0,44.0,897.7
36.0,45.0,1053.4
36.0,46.0,1199.8000000000002
36.0,47.0,4753.3
36.0,48.0,4104.1
36.0,49.0,4322.5
36.0,50.0,3455.2999999999997
36.0,51.0,3626.7000000000003
36.0,52.0,792.7
36.0,53.0,4013.0
36.0,54.0,4002.0000000000005
36.0,55.0,3680.9
36.0,56.0,3683.7000000000003
36.0,57.0,3385.8
36.0,58.0,2773.7
36.0,59.0,2468.0
36.0,60.0,2431.8
36.0,61.0,4396.700000000001
36.0,62.0,1785.6
36.0,63.0,4951.700000000001
36.0,64.0,4708.1
36.0,65.0,4380.5
36.0,66.0,3367.6
36.0,67.0,3068.1
36.0,68.0,3092.3
36.0,69.0,2749.8
36.0,70.0,2079.8
36.0,71.0,4307.1
36.0,72.0,4082.6000000000004
36.0,73.0,4017.8
36.0,74.0,3101.2
36.0,75.0,3241.9
